age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
18.0,0,99591,3,7,2,2,1,0,0,0,0,16,0,0
42.0,0,32627,4,9,0,10,2,0,1,0,0,40,0,0
30.0,0,378009,4,9,2,7,1,0,1,0,0,40,0,0
48.0,0,233511,4,9,0,1,2,0,1,0,0,40,0,1
51.0,0,173987,4,9,0,1,2,0,1,0,0,40,0,1
45.0,0,162302,4,9,1,4,5,0,0,0,0,30,0,0
24.0,0,192812,11,14,2,5,1,0,0,0,0,40,0,0
65.0,0,217661,4,9,0,10,2,0,1,0,2246,40,0,1
61.0,0,353031,4,9,0,10,2,0,1,0,0,60,0,0
21.0,0,155483,1,10,2,1,3,0,1,0,0,40,0,0
41.0,1,274158,1,10,0,7,2,0,1,0,0,30,0,0
35.0,4,26987,0,13,2,5,3,0,0,0,1876,45,0,0
49.0,0,68493,4,9,5,1,5,4,1,0,0,40,0,0
26.0,0,38257,4,9,2,2,5,0,0,0,0,20,0,0
22.0,4,175586,4,9,2,10,1,4,0,0,0,20,0,0
49.0,0,316323,4,9,0,10,2,4,1,0,0,48,0,1
36.0,0,117802,7,11,0,5,2,0,1,0,0,40,0,0
18.0,1,454950,1,10,2,8,1,0,0,0,0,40,0,0
17.0,0,284277,3,7,2,2,1,0,1,1055,0,20,0,0
32.0,5,90409,1,10,2,1,1,0,1,0,0,20,0,0
43.0,0,248094,4,9,0,7,2,0,1,0,0,44,0,1
29.0,0,138692,4,9,1,1,3,0,1,0,0,40,0,0
46.0,0,173938,11,14,0,5,2,0,1,15024,0,50,0,1
31.0,0,145439,4,9,0,8,2,2,1,0,0,40,0,0
24.0,0,324445,4,9,2,7,3,0,0,0,0,40,0,0
32.0,0,176410,4,9,2,8,1,0,0,0,0,38,0,0
25.0,0,129275,4,9,2,6,3,0,1,0,0,40,0,0
28.0,0,399123,4,9,2,6,3,4,1,0,0,40,0,0
51.0,0,76044,11,14,1,5,5,3,1,4787,0,35,20,1
28.0,0,87632,1,10,0,3,2,0,1,0,0,43,0,0
33.0,0,269605,4,9,2,4,3,0,1,0,0,32,0,0
46.0,0,37718,6,12,0,0,2,0,1,0,1977,50,0,1
45.0,1,277434,0,13,0,4,2,0,1,0,0,50,0,0
28.0,0,209205,1,10,2,8,3,0,1,0,0,44,0,0
41.0,0,141186,4,9,5,8,5,0,0,0,0,40,0,0
48.0,0,123681,1,10,0,10,2,0,1,0,0,40,0,1
31.0,0,174215,4,9,0,4,0,0,0,0,0,35,0,0
17.0,0,96354,3,7,2,2,1,0,1,0,0,40,0,0
37.0,0,107302,1,10,0,3,2,0,1,0,0,50,0,1
51.0,4,250054,1,10,4,2,5,0,0,0,0,40,0,0
51.0,0,50459,11,14,0,5,2,0,1,0,1740,40,0,0
57.0,4,22975,11,14,0,4,2,4,1,0,0,40,0,1
29.0,0,97189,7,11,2,8,1,0,0,0,0,40,0,0
28.0,0,238859,4,9,2,6,4,0,1,0,0,20,0,0
26.0,5,239303,0,13,0,8,2,0,1,3942,0,7,0,0
33.0,0,310655,11,14,0,5,2,0,1,0,0,45,0,0
42.0,0,276218,0,13,1,4,5,0,0,0,0,38,0,0
30.0,0,94235,0,13,0,5,2,0,1,0,1977,50,0,1
45.0,0,135339,1,10,0,1,2,1,1,0,0,45,0,0
20.0,0,199703,4,9,0,2,2,0,1,0,0,28,0,0
36.0,0,52532,4,9,0,10,2,0,1,0,0,40,0,0
64.0,5,186376,0,13,0,5,2,0,1,5178,0,40,0,1
29.0,0,229124,4,9,0,8,2,0,1,0,0,48,0,1
18.0,0,152508,3,7,0,3,0,3,0,0,0,20,0,0
45.0,0,54260,4,9,2,9,3,0,1,0,0,60,0,0
31.0,0,48520,4,9,0,10,2,0,1,0,0,30,0,0
66.0,1,439777,13,6,0,1,2,0,1,0,0,25,0,0
49.0,0,191389,4,9,1,3,3,0,0,0,0,40,0,0
45.0,0,118714,7,11,0,1,2,0,1,0,0,40,0,0
22.0,0,34616,1,10,2,2,5,0,0,0,0,20,0,0
22.0,0,199555,4,9,2,10,3,0,1,0,0,48,0,0
46.0,0,107425,4,9,1,3,3,0,0,0,0,40,0,0
62.0,0,106549,6,12,0,8,0,0,0,0,0,40,0,0
41.0,5,110556,11,14,0,4,0,4,0,0,0,40,0,0
46.0,1,265097,4,9,0,1,2,0,1,0,0,40,5,0
41.0,0,215219,4,9,1,1,3,0,0,0,0,40,0,0
61.0,1,142988,1,10,0,1,2,0,1,0,0,40,0,0
64.0,0,239450,11,14,0,5,2,0,1,0,0,45,0,1
18.0,0,162084,4,9,2,2,1,0,0,0,0,40,0,0
34.0,0,83066,4,9,0,10,2,4,1,0,0,40,0,0
36.0,0,181705,1,10,3,10,3,0,1,0,0,40,0,0
80.0,0,138737,4,9,1,8,4,0,0,0,0,20,0,0
24.0,3,332194,8,5,2,8,4,4,1,0,0,40,0,0
20.0,0,291979,4,9,2,3,5,0,1,0,0,35,0,0
64.0,0,162761,1,10,4,3,3,0,1,2354,0,35,0,0
21.0,0,153643,4,9,2,2,1,4,1,0,0,70,0,0
52.0,0,30908,4,9,0,9,2,0,1,0,0,60,0,0
31.0,0,92179,13,6,1,7,3,0,1,0,0,40,0,0
66.0,2,50408,10,8,0,3,2,0,1,0,0,20,0,0
50.0,3,191013,4,9,3,3,4,2,0,0,0,40,0,0
62.0,0,170969,1,10,0,1,2,4,1,0,0,40,0,1
49.0,0,80026,9,4,0,1,2,0,1,0,0,50,0,0
33.0,0,93056,4,9,0,10,2,0,1,0,0,40,0,0
38.0,4,414791,4,9,0,10,2,0,1,0,0,40,0,1
20.0,0,37894,1,10,2,8,1,0,0,0,1719,30,0,0
31.0,4,164243,4,9,0,12,2,0,1,0,0,55,0,1
41.0,1,36651,1,10,0,1,2,0,1,0,0,45,0,1
22.0,1,26248,4,9,2,2,1,0,0,0,0,50,0,0
41.0,0,244522,4,9,0,1,2,0,1,7688,0,42,0,1
39.0,0,183279,0,13,0,3,2,0,1,7298,0,40,0,1
63.0,0,177063,4,9,0,10,2,0,1,0,0,40,0,0
25.0,0,220220,4,9,2,6,3,0,1,0,0,47,0,0
58.0,0,180779,4,9,0,5,2,0,1,0,0,40,0,0
26.0,0,238787,0,13,0,3,0,0,0,0,0,20,0,0
38.0,0,32086,1,10,1,8,1,0,1,0,0,52,0,0
35.0,0,302149,1,10,0,1,2,1,1,0,0,40,1,1
43.0,1,136986,0,13,0,4,2,0,1,7298,0,50,0,1
47.0,5,61062,14,16,3,4,1,1,1,2354,0,45,0,0
33.0,0,260782,9,4,0,1,2,0,1,0,0,40,20,0
21.0,0,82061,15,3,2,1,3,3,1,0,0,32,20,0
22.0,0,254351,4,9,0,12,1,0,1,0,0,40,0,0
25.0,0,128699,0,13,2,8,3,0,0,0,0,45,0,0
59.0,0,171328,0,13,5,5,4,4,0,2202,0,37,0,0
42.0,0,97688,4,9,0,10,2,0,1,7298,0,40,0,1
33.0,0,199248,1,10,0,5,0,0,0,0,0,40,0,0
25.0,0,67240,0,13,2,5,1,0,1,0,0,35,0,0
27.0,0,1490400,1,10,0,4,2,0,1,0,0,40,0,0
36.0,1,188503,11,14,2,5,3,0,0,0,0,60,0,1
40.0,0,180206,6,12,0,4,2,0,1,0,0,40,0,1
27.0,0,201872,0,13,2,4,3,0,1,0,0,40,0,0
36.0,0,314373,4,9,1,3,3,0,1,0,0,50,0,0
36.0,0,107737,3,7,0,1,2,0,1,0,0,40,21,0
44.0,0,209093,0,13,2,5,3,0,1,0,0,40,0,0
48.0,4,218357,4,9,3,10,5,0,0,0,0,25,0,0
43.0,0,163434,4,9,0,1,2,0,1,0,0,40,0,1
43.0,0,326701,15,3,3,1,3,3,1,0,0,40,20,0
41.0,0,164612,0,13,0,4,2,0,1,0,1887,50,0,1
29.0,1,37429,4,9,0,2,0,0,0,0,0,30,0,0
31.0,0,408208,4,9,2,7,3,4,1,0,0,30,0,0
54.0,0,105638,8,5,0,1,2,0,1,0,0,40,0,0
36.0,0,81259,6,12,1,5,5,0,0,0,0,36,0,0
37.0,0,201141,4,9,1,7,5,0,0,0,0,40,0,0
27.0,0,394927,4,9,2,1,1,0,1,0,0,40,0,0
52.0,3,165998,5,15,0,13,2,0,1,7298,0,50,0,1
40.0,0,41888,1,10,0,10,2,4,1,0,2415,70,0,1
24.0,0,72887,4,9,2,2,3,1,1,0,0,40,0,0
49.0,0,56551,8,5,1,1,5,0,0,5455,0,45,0,0
22.0,0,227603,1,10,2,5,5,0,0,0,0,30,0,0
28.0,0,203776,4,9,0,1,2,0,1,0,0,45,17,0
61.0,0,202060,4,9,2,8,3,4,0,0,0,34,0,0
59.0,0,178282,4,9,0,7,2,0,1,7688,0,40,0,1
31.0,0,57151,1,10,2,1,3,0,1,0,0,40,0,0
35.0,0,399455,4,9,5,2,5,0,0,0,0,52,0,0
37.0,0,52630,1,10,0,1,2,0,1,0,0,40,0,0
42.0,0,124692,0,13,0,4,2,0,1,0,0,45,0,1
21.0,0,278254,1,10,2,6,1,4,1,0,0,40,0,0
40.0,0,162098,4,9,1,8,3,0,0,0,0,40,0,0
23.0,0,304143,1,10,2,8,1,0,0,0,0,10,0,0
37.0,3,287031,11,14,0,0,2,0,1,0,0,50,0,1
38.0,0,102478,4,9,2,4,3,0,0,0,0,40,0,0
36.0,0,172425,4,9,5,5,5,0,0,0,0,40,0,1
48.0,0,56664,4,9,1,2,3,0,0,0,0,40,0,0
42.0,0,247514,1,10,0,6,2,0,1,0,0,40,20,1
30.0,0,307353,4,9,2,2,5,4,0,0,0,35,0,0
37.0,0,111129,7,11,0,1,2,0,1,0,0,39,0,0
29.0,0,190539,11,14,2,5,3,0,1,0,0,55,9,1
47.0,2,224314,0,13,1,3,3,0,0,0,0,45,0,0
47.0,1,59987,4,9,0,10,2,0,1,0,2002,42,0,0
33.0,4,111746,4,9,2,12,3,0,1,0,0,48,0,0
24.0,0,162958,6,12,2,5,3,0,1,0,1980,50,0,0
43.0,0,303155,0,13,0,4,2,0,1,0,0,50,0,1
25.0,0,301634,6,12,2,4,3,0,1,0,0,40,0,0
27.0,0,156294,4,9,0,4,0,0,0,0,0,40,0,0
50.0,0,145033,5,15,0,5,2,0,1,0,2415,60,0,1
32.0,0,134679,3,7,2,6,1,4,0,0,0,40,0,0
30.0,0,188798,4,9,2,8,1,0,0,0,0,40,0,0
41.0,0,122033,1,10,2,4,5,4,0,0,0,99,0,0
47.0,0,341814,0,13,0,5,0,0,0,0,0,45,0,0
34.0,5,764638,5,15,2,5,3,0,0,4787,0,47,0,1
47.0,3,303637,0,13,0,5,2,0,1,0,0,60,0,1
31.0,0,307543,13,6,2,10,1,0,1,0,0,99,12,0
45.0,4,151267,1,10,0,2,0,4,0,0,0,25,0,0
40.0,0,157403,1,10,2,1,5,0,1,0,0,38,0,0
31.0,0,124483,11,14,2,8,3,1,1,0,0,60,7,1
32.0,0,26803,4,9,0,4,2,0,1,0,0,50,0,1
40.0,0,131899,1,10,1,4,3,0,1,0,0,40,0,0
37.0,0,119992,15,3,0,1,2,0,1,0,2603,60,0,0
31.0,0,198068,5,15,0,5,2,0,1,0,0,50,0,0
31.0,0,264351,10,8,3,8,1,0,1,0,0,40,20,0
61.0,0,29797,4,9,1,3,4,0,0,0,0,40,0,0
47.0,0,192713,4,9,0,3,2,0,1,0,0,50,0,1
55.0,2,79662,4,9,0,10,2,0,1,0,0,60,0,0
35.0,0,190023,3,7,2,7,3,0,1,0,0,40,0,0
31.0,0,301251,4,9,2,1,1,0,1,0,0,40,0,0
36.0,0,115336,7,11,0,5,0,0,0,0,0,50,0,1
58.0,1,98015,14,16,0,5,2,0,1,15024,0,32,0,1
33.0,1,48189,0,13,0,3,2,0,1,0,0,50,0,0
33.0,0,248754,0,13,0,5,2,0,1,0,0,45,0,0
30.0,0,195602,10,8,0,9,2,0,1,0,0,44,0,0
45.0,5,185797,1,10,2,0,3,0,0,3325,0,60,0,0
51.0,0,192588,0,13,2,5,3,1,0,0,0,35,15,0
44.0,0,160837,15,3,0,2,2,0,1,0,0,40,3,0
54.0,4,128378,11,14,0,8,2,0,1,0,0,40,0,0
42.0,0,335846,0,13,2,4,5,0,0,0,0,50,0,0
19.0,0,179991,4,9,2,2,1,0,0,0,0,35,0,0
31.0,0,151763,1,10,0,7,2,0,1,0,0,40,0,0
34.0,0,127875,0,13,2,8,3,0,0,0,0,20,0,0
27.0,1,132686,4,9,0,10,2,0,1,0,0,50,0,0
44.0,2,240900,0,13,0,3,2,0,1,0,0,40,0,1
35.0,0,65876,7,11,0,1,2,0,1,0,0,42,0,1
46.0,5,165852,1,10,0,4,2,0,1,0,0,40,0,1
30.0,1,437458,1,10,0,3,2,0,1,0,0,40,0,1
63.0,1,261995,1,10,0,4,2,0,1,0,0,40,0,1
37.0,0,342480,0,13,0,4,2,4,1,0,0,40,0,1
58.0,0,270131,15,3,4,2,5,0,0,0,0,70,20,0
48.0,0,216414,0,13,0,4,2,0,1,0,1977,70,0,1
30.0,0,259425,13,6,2,7,3,0,1,0,0,50,0,0
45.0,0,144086,4,9,0,1,2,0,1,0,0,40,0,1
63.0,1,246124,0,13,0,5,2,0,1,0,0,50,0,0
53.0,0,321865,5,15,2,8,3,0,1,0,0,40,0,1
42.0,0,32080,4,9,3,7,5,0,0,0,0,40,0,0
31.0,4,201697,0,13,0,5,0,0,0,0,0,40,0,1
32.0,4,300687,11,14,2,5,3,4,1,0,0,40,0,0
60.0,0,40856,4,9,5,1,3,0,1,0,1741,40,0,0
37.0,5,202139,0,13,2,5,3,0,0,0,0,20,0,0
34.0,0,190151,4,9,3,8,5,0,0,0,0,32,0,0
40.0,4,208277,0,13,1,5,5,0,0,0,0,35,0,0
19.0,0,107405,1,10,2,8,3,0,0,0,0,40,0,0
21.0,0,194096,1,10,2,8,1,0,0,0,0,40,0,0
36.0,0,162029,4,9,2,8,3,0,0,3325,0,40,0,0
46.0,0,172155,0,13,0,7,2,0,1,0,0,40,38,0
51.0,2,114674,1,10,0,4,2,0,1,0,0,55,0,1
27.0,0,116298,4,9,3,1,3,0,1,0,0,40,0,0
50.0,4,320510,1,10,0,12,2,0,1,7298,0,56,0,1
31.0,0,158144,1,10,2,8,3,0,0,0,0,40,0,0
34.0,0,181651,4,9,1,1,3,0,1,0,0,40,0,0
32.0,0,51150,10,8,0,2,0,0,0,0,0,40,0,0
41.0,5,118544,1,10,1,2,1,0,1,0,0,12,0,0
54.0,0,85423,4,9,0,10,2,0,1,0,0,40,0,1
34.0,0,56460,0,13,2,3,5,0,0,0,0,41,0,0
28.0,0,211208,0,13,0,1,2,0,1,0,0,50,0,0
17.0,0,154337,3,7,2,2,1,0,0,0,0,13,0,0
22.0,0,125542,3,7,2,9,3,0,1,0,0,40,0,0
47.0,0,175847,15,3,0,10,0,0,0,0,0,40,20,1
34.0,0,229731,4,9,5,2,3,0,0,0,0,35,36,0
45.0,1,40666,7,11,0,9,2,0,1,2885,0,60,0,0
58.0,3,215900,4,9,2,8,4,2,1,0,0,40,0,0
45.0,0,122002,1,10,1,8,3,4,1,0,0,40,0,0
32.0,0,32174,4,9,0,2,0,0,0,0,0,40,0,0
34.0,0,349148,1,10,0,2,2,0,1,0,0,63,0,0
34.0,0,209691,1,10,1,10,3,0,1,0,0,66,0,0
49.0,0,163021,4,9,1,4,5,0,0,0,0,40,0,0
18.0,4,283342,13,6,2,1,1,4,1,0,0,40,0,0
41.0,0,175398,4,9,1,7,3,0,0,0,0,45,0,0
30.0,0,175455,4,9,2,2,1,0,0,0,0,40,0,0
17.0,0,194946,3,7,2,2,1,0,0,0,0,20,0,0
35.0,0,227615,4,9,2,1,3,0,1,0,0,50,0,0
44.0,4,196797,0,13,0,5,0,4,0,0,0,36,0,1
28.0,4,273051,0,13,2,0,3,0,1,0,0,40,0,0
42.0,4,27085,1,10,0,8,2,0,1,0,0,40,0,0
45.0,0,235646,1,10,2,4,3,0,1,0,0,45,0,0
40.0,0,167725,4,9,1,7,3,0,1,0,0,40,0,0
20.0,0,91819,1,10,2,6,1,0,1,0,0,20,0,0
27.0,0,105830,1,10,2,4,5,0,0,0,0,40,0,0
59.0,0,201159,10,8,4,7,4,0,0,0,0,48,0,0
18.0,0,137363,1,10,2,2,1,0,0,0,0,20,0,0
27.0,1,164725,4,9,0,2,0,0,0,3464,0,35,0,0
47.0,0,29438,4,9,1,10,3,0,1,0,0,70,0,0
67.0,0,131656,0,13,0,10,2,0,1,0,2392,24,0,1
33.0,5,35306,8,5,2,2,1,0,0,0,0,44,0,0
63.0,0,198206,1,10,1,2,3,0,0,0,0,30,0,0
40.0,0,103513,11,14,0,3,2,0,1,0,0,40,0,0
30.0,0,143078,5,15,2,5,3,0,1,0,0,40,0,0
28.0,0,109494,1,10,0,8,2,0,1,0,1485,40,0,0
28.0,0,52732,9,4,2,1,1,0,1,0,0,40,0,0
49.0,1,164495,6,12,0,4,2,0,1,0,0,35,5,0
20.0,1,105997,1,10,2,3,3,0,0,0,0,25,0,0
49.0,3,105959,1,10,0,8,2,0,1,0,0,41,0,1
18.0,0,216540,3,7,2,1,1,0,1,0,0,40,0,0
28.0,0,159623,4,9,0,1,2,0,1,0,0,40,0,0
45.0,3,87207,4,9,0,8,0,0,0,0,0,37,0,0
57.0,0,47621,8,5,0,2,0,0,0,0,0,38,0,0
35.0,0,190297,0,13,0,3,2,0,1,0,1977,65,0,1
66.0,0,48034,4,9,0,10,2,0,1,0,0,16,0,0
47.0,4,162236,0,13,1,5,3,0,0,0,0,35,0,1
57.0,0,104724,4,9,0,10,2,0,1,0,0,40,0,1
25.0,0,129806,4,9,0,7,2,0,1,0,0,48,0,0
35.0,0,170174,1,10,1,7,3,0,1,0,0,40,0,0
23.0,4,265148,0,13,2,5,5,0,1,0,0,40,0,0
29.0,0,192237,1,10,2,3,3,0,1,0,0,40,0,0
18.0,0,406491,1,10,2,8,3,0,0,0,0,40,0,0
23.0,0,231866,1,10,2,2,1,0,1,0,0,40,0,0
22.0,0,292055,7,11,2,3,3,0,0,0,0,37,0,0
30.0,0,140612,4,9,0,1,2,0,1,0,2051,40,0,0
26.0,0,191573,6,12,0,5,0,0,0,0,0,40,0,1
52.0,0,203635,4,9,0,6,2,0,1,0,0,40,0,1
30.0,0,171483,4,9,2,1,1,0,1,0,0,38,0,0
36.0,0,68798,4,9,2,2,3,0,1,0,0,30,0,0
26.0,0,135848,0,13,2,3,3,0,1,0,0,10,31,0
22.0,0,72887,1,10,2,2,1,1,1,0,0,24,0,0
47.0,0,275163,4,9,0,1,2,0,1,0,0,45,0,0
65.0,0,29276,4,9,4,2,3,0,0,2538,0,50,0,0
50.0,0,224207,0,13,0,5,2,0,1,0,0,40,0,1
50.0,4,237356,1,10,0,12,2,0,1,7298,0,40,0,1
29.0,0,393829,4,9,0,1,2,0,1,0,0,50,0,1
58.0,1,193720,4,9,1,7,5,0,1,0,0,20,0,0
56.0,1,140729,4,9,0,7,2,0,1,0,0,45,0,0
22.0,0,54560,4,9,0,10,2,0,1,0,0,60,0,0
34.0,1,214288,4,9,0,10,2,0,1,3411,0,80,0,0
45.0,2,88500,0,13,0,3,2,0,1,7298,0,40,0,1
30.0,0,287092,4,9,1,4,3,0,0,2354,0,40,0,0
40.0,0,225263,1,10,0,4,0,0,0,0,0,45,0,1
52.0,4,140027,4,9,4,2,3,0,0,0,0,20,0,0
44.0,0,32000,0,13,0,3,2,0,1,0,0,45,0,0
44.0,0,228516,4,9,2,2,5,0,1,0,0,20,21,0
27.0,0,157612,0,13,3,4,3,0,0,0,0,60,0,0
24.0,0,197200,4,9,2,1,1,0,1,0,0,44,0,0
28.0,0,89598,0,13,2,4,1,0,0,0,0,45,0,0
49.0,0,225456,0,13,0,4,2,0,1,0,0,40,0,1
36.0,0,348960,1,10,0,1,2,0,1,0,0,40,0,0
17.0,4,157111,13,6,2,9,1,0,1,0,0,40,0,0
51.0,1,85877,4,9,1,4,3,0,0,99999,0,60,0,1
72.0,1,32819,11,14,0,1,2,0,1,0,0,30,0,0
59.0,0,103948,4,9,0,6,2,0,1,0,0,40,0,0
32.0,0,96016,0,13,2,5,3,0,1,0,0,40,0,0
21.0,0,60668,4,9,2,7,1,0,1,0,0,50,0,0
29.0,4,270379,4,9,2,2,5,4,0,0,0,40,0,0
29.0,0,190756,3,7,0,1,2,0,1,0,0,44,0,0
59.0,4,221417,4,9,0,12,2,0,1,0,0,40,0,1
23.0,0,158940,1,10,0,6,2,0,1,0,0,55,0,0
67.0,5,121395,0,13,0,5,2,1,1,0,0,12,0,0
26.0,0,196866,4,9,2,3,3,0,0,0,0,38,0,0
35.0,0,302239,1,10,2,8,3,0,0,0,0,40,0,0
41.0,0,718736,1,10,4,2,5,0,0,0,0,40,0,0
31.0,0,178615,0,13,0,5,2,0,1,0,0,40,0,0
29.0,0,158096,0,13,2,7,3,0,1,0,0,40,0,0
23.0,0,325596,0,13,2,0,3,0,1,0,0,40,0,0
31.0,0,120461,1,10,2,4,3,0,0,0,0,50,0,0
22.0,0,125010,0,13,2,5,3,0,0,0,0,30,0,0
67.0,0,268781,0,13,0,8,2,0,1,0,1510,8,0,0
46.0,0,36020,0,13,0,8,2,0,1,0,0,40,0,0
35.0,0,433682,0,13,2,0,3,4,1,0,0,40,0,0
32.0,4,349148,6,12,0,1,2,0,1,0,0,40,0,1
44.0,2,148805,4,9,1,2,5,0,0,0,0,33,0,0
24.0,0,285775,0,13,2,8,3,0,1,0,0,40,0,0
46.0,4,126524,0,13,0,5,0,0,0,0,1902,40,0,1
52.0,0,270221,0,13,0,5,2,0,1,15024,0,44,0,1
24.0,0,117222,4,9,1,6,1,0,1,0,0,40,0,0
31.0,0,118941,4,9,2,8,1,0,0,0,0,35,0,0
59.0,0,172667,4,9,0,10,2,0,1,0,0,40,0,0
35.0,0,241306,4,9,0,7,2,0,1,5013,0,40,0,0
33.0,5,292317,8,5,0,9,2,0,1,0,0,40,0,0
34.0,0,182918,0,13,0,3,2,0,1,7298,0,46,0,1
76.0,1,106430,8,5,0,9,2,0,1,0,0,40,0,0
33.0,0,377692,6,12,2,0,3,0,1,0,0,40,0,0
47.0,0,284907,4,9,0,4,2,0,1,0,0,40,0,0
65.0,3,190160,1,10,4,8,3,0,1,0,1944,20,17,0
65.0,2,226215,0,13,2,4,3,0,1,0,0,40,0,0
45.0,0,169324,8,5,1,2,5,4,0,0,0,40,28,0
22.0,0,191460,13,6,2,3,5,4,0,0,0,40,0,0
36.0,1,219155,1,10,0,3,2,0,1,0,0,50,0,1
64.0,1,198466,4,9,4,3,3,0,0,0,0,70,0,0
47.0,0,255965,5,15,0,5,2,0,1,15024,0,50,0,1
25.0,0,290441,6,12,2,8,3,4,0,0,0,40,0,0
44.0,3,206927,0,13,0,4,2,0,1,7688,0,40,0,1
66.0,2,165609,1,10,0,3,2,0,1,0,0,50,0,0
33.0,2,206609,4,9,2,1,1,0,1,0,1876,50,0,0
64.0,0,211846,13,6,0,12,2,0,1,0,0,40,0,0
17.0,0,102446,10,8,2,6,1,0,1,0,0,35,0,0
26.0,0,114483,4,9,2,1,1,0,1,0,0,40,0,0
43.0,0,199657,4,9,3,8,5,0,0,0,0,20,0,0
40.0,0,192878,13,6,1,7,3,0,1,0,0,40,0,0
43.0,0,346081,5,15,0,5,2,0,1,15024,0,50,0,1
24.0,0,26668,0,13,0,8,0,0,0,0,0,40,3,0
68.0,4,159643,4,9,0,8,2,0,1,0,0,15,0,0
21.0,0,142875,13,6,0,3,2,0,1,0,0,44,0,0
36.0,0,163380,13,6,2,6,1,0,1,0,0,40,0,0
48.0,0,162187,0,13,0,4,2,0,1,0,0,48,0,1
32.0,0,153353,4,9,0,1,2,0,1,0,0,40,0,1
75.0,2,134414,1,10,0,3,2,0,1,0,0,50,0,0
25.0,0,39212,0,13,0,4,2,0,1,0,0,40,0,0
42.0,0,344060,4,9,0,3,2,0,1,7298,0,40,8,1
17.0,4,140240,3,7,2,8,1,0,0,0,0,20,0,0
32.0,0,285946,0,13,2,4,3,0,0,0,0,50,0,0
34.0,0,216645,4,9,0,7,2,0,1,0,0,40,0,1
54.0,0,54065,9,4,1,7,3,4,1,0,0,40,0,0
24.0,0,44159,10,8,2,2,4,3,1,0,0,40,24,0
46.0,0,188729,6,12,2,1,3,4,0,0,0,50,0,0
56.0,4,277203,0,13,0,12,2,0,1,0,0,40,0,1
39.0,0,153949,4,9,0,2,2,0,1,0,0,30,0,0
46.0,3,269890,0,13,0,4,2,4,1,0,0,40,0,0
35.0,3,61518,4,9,0,5,2,0,1,0,0,60,0,0
39.0,0,176050,1,10,0,4,2,0,1,0,1848,47,0,1
25.0,0,202700,4,9,2,3,5,0,0,0,0,35,0,0
18.0,0,477083,3,7,2,3,3,0,1,0,0,30,0,0
50.0,0,221532,4,9,0,1,2,0,1,0,0,40,0,1
43.0,0,282155,6,12,1,5,3,0,0,4650,0,40,0,0
38.0,0,365307,4,9,3,8,3,0,0,0,0,32,0,0
26.0,0,248776,1,10,2,8,3,0,0,0,0,40,0,0
48.0,0,166863,11,14,0,4,2,0,1,0,0,40,0,1
42.0,0,191149,4,9,0,3,0,0,0,0,0,40,0,1
22.0,0,126822,13,6,2,3,1,0,0,0,0,30,0,0
20.0,0,281743,1,10,2,2,1,0,1,0,0,50,0,0
27.0,0,212041,0,13,2,1,3,0,1,0,0,50,0,0
31.0,0,264351,9,4,2,7,1,0,1,0,0,40,20,0
54.0,0,117198,4,9,4,8,5,4,0,0,0,40,0,0
38.0,0,202937,6,12,0,8,0,0,0,0,0,40,0,1
51.0,0,96062,4,9,0,10,2,0,1,0,0,40,0,0
54.0,1,99902,1,10,0,1,2,0,1,0,0,40,22,1
54.0,0,76268,4,9,4,4,3,0,0,0,0,80,0,0
64.0,0,200517,4,9,0,8,2,0,1,0,0,39,0,0
52.0,0,403027,4,9,0,3,2,0,1,0,0,50,0,0
34.0,1,201292,7,11,0,9,2,0,1,0,0,50,0,0
39.0,1,360814,10,8,0,1,2,0,1,0,0,50,0,0
51.0,0,155574,4,9,0,1,2,0,1,0,0,40,0,1
48.0,0,135525,1,10,4,8,5,0,0,0,0,40,0,1
42.0,1,24763,0,13,1,1,3,0,1,0,0,65,0,0
38.0,2,184456,4,9,0,3,2,0,1,0,0,55,16,1
40.0,0,30412,0,13,2,5,3,0,0,0,0,40,0,0
37.0,5,93225,6,12,0,4,2,0,1,0,0,45,0,0
60.0,1,359988,1,10,0,2,0,0,0,0,0,12,0,0
60.0,1,122314,4,9,0,9,2,0,1,0,0,65,0,0
59.0,3,51662,4,9,4,8,5,0,0,0,0,40,0,0
30.0,0,137991,7,11,2,2,3,0,0,0,0,41,0,0
47.0,5,119458,4,9,0,12,2,2,1,0,0,40,0,0
42.0,0,208068,0,13,0,8,2,3,1,7298,0,40,20,1
32.0,0,219553,3,7,0,1,2,0,1,0,0,60,0,0
23.0,0,308924,4,9,0,1,4,0,1,0,0,40,0,0
27.0,0,169748,4,9,1,6,3,0,1,0,0,40,0,0
55.0,0,164970,4,9,0,2,2,4,1,0,0,38,0,0
39.0,0,190987,7,11,1,8,5,0,0,0,0,50,0,0
33.0,0,250804,0,13,0,4,2,0,1,0,0,50,2,0
30.0,0,85374,1,10,2,6,3,0,1,0,0,45,0,0
81.0,0,39667,4,9,0,10,2,4,1,0,0,20,0,0
41.0,0,84817,7,11,1,5,5,0,0,3887,0,40,0,0
38.0,0,227615,3,7,0,1,2,0,1,0,0,40,20,0
54.0,0,155737,0,13,1,3,3,0,0,8614,0,40,0,1
38.0,0,133935,4,9,0,1,2,0,1,0,0,41,36,1
22.0,3,316438,4,9,2,5,1,0,1,0,0,35,0,0
44.0,0,107433,1,10,0,3,2,0,1,0,0,55,0,1
